index,file_name,subject_ID,orientation,orientation_category,test_group_criteria,test_group_classification
948,N58946_dwi_mask_OF_prepped_LSA.nii.gz,N58946,LSA,11,0.11145993,0
949,N58946_dwi_mask_OF_prepped_PIR.nii.gz,N58946,PIR,12,0.552439138,0
950,N58946_dwi_mask_OF_prepped_PLI.nii.gz,N58946,PLI,13,0.742103442,0
951,N58946_dwi_mask_OF_prepped_PRS.nii.gz,N58946,PRS,14,0.73933417,0
952,N58946_dwi_mask_OF_prepped_PSL.nii.gz,N58946,PSL,15,0.036711273,0
953,N58946_dwi_mask_OF_prepped_RAS.nii.gz,N58946,RAS,16,0.557851387,0
954,N58946_dwi_mask_OF_prepped_RIA.nii.gz,N58946,RIA,17,0.304094403,0
955,N58946_dwi_mask_OF_prepped_RPI.nii.gz,N58946,RPI,18,0.872626833,0
956,N58946_dwi_mask_OF_prepped_RSP.nii.gz,N58946,RSP,19,0.950641195,0
957,N58946_dwi_mask_OF_prepped_SAL.nii.gz,N58946,SAL,20,0.677072244,0
958,N58946_dwi_mask_OF_prepped_SLP.nii.gz,N58946,SLP,21,0.411195742,0
959,N58946_dwi_mask_OF_prepped_SPR.nii.gz,N58946,SPR,22,0.260563721,0
960,N58946_dwi_mask_OF_prepped_SRA.nii.gz,N58946,SRA,23,0.11404095,0
961,N58948_dwi_mask_OF_prepped_AIL.nii.gz,N58948,AIL,0,0.097239806,0
962,N58948_dwi_mask_OF_prepped_ALS.nii.gz,N58948,ALS,1,0.99371631,0
963,N58948_dwi_mask_OF_prepped_ARI.nii.gz,N58948,ARI,2,0.659410189,0
964,N58948_dwi_mask_OF_prepped_ASR.nii.gz,N58948,ASR,3,0.603836394,0
965,N58948_dwi_mask_OF_prepped_IAR.nii.gz,N58948,IAR,4,0.377868554,0
966,N58948_dwi_mask_OF_prepped_ILA.nii.gz,N58948,ILA,5,0.512753537,0
967,N58948_dwi_mask_OF_prepped_IPL.nii.gz,N58948,IPL,6,0.308676131,0
968,N58948_dwi_mask_OF_prepped_IRP.nii.gz,N58948,IRP,7,0.737030124,0
969,N58948_dwi_mask_OF_prepped_LAI.nii.gz,N58948,LAI,8,0.933896398,0
970,N58948_dwi_mask_OF_prepped_LIP.nii.gz,N58948,LIP,9,0.718479903,0
971,N58948_dwi_mask_OF_prepped_LPS.nii.gz,N58948,LPS,10,0.206988282,0
972,N58948_dwi_mask_OF_prepped_LSA.nii.gz,N58948,LSA,11,0.719737593,0
973,N58948_dwi_mask_OF_prepped_PIR.nii.gz,N58948,PIR,12,0.178166066,0
974,N58948_dwi_mask_OF_prepped_PLI.nii.gz,N58948,PLI,13,0.279915655,0
975,N58948_dwi_mask_OF_prepped_PRS.nii.gz,N58948,PRS,14,0.338304914,0
976,N58948_dwi_mask_OF_prepped_PSL.nii.gz,N58948,PSL,15,0.408745886,0
977,N58948_dwi_mask_OF_prepped_RAS.nii.gz,N58948,RAS,16,0.942726014,0
978,N58948_dwi_mask_OF_prepped_RIA.nii.gz,N58948,RIA,17,0.079598663,0
979,N58948_dwi_mask_OF_prepped_RPI.nii.gz,N58948,RPI,18,0.443303528,0
980,N58948_dwi_mask_OF_prepped_RSP.nii.gz,N58948,RSP,19,0.746301331,0
981,N58948_dwi_mask_OF_prepped_SAL.nii.gz,N58948,SAL,20,0.873544829,0
982,N58948_dwi_mask_OF_prepped_SLP.nii.gz,N58948,SLP,21,0.242995637,0
983,N58948_dwi_mask_OF_prepped_SPR.nii.gz,N58948,SPR,22,0.911172093,0
984,N58948_dwi_mask_OF_prepped_SRA.nii.gz,N58948,SRA,23,0.244084318,0
985,N58952_dwi_mask_OF_prepped_AIL.nii.gz,N58952,AIL,0,0.834445544,0
986,N58952_dwi_mask_OF_prepped_ALS.nii.gz,N58952,ALS,1,0.279895881,0
987,N58952_dwi_mask_OF_prepped_ARI.nii.gz,N58952,ARI,2,0.780787329,0
988,N58952_dwi_mask_OF_prepped_ASR.nii.gz,N58952,ASR,3,0.258612012,0
989,N58952_dwi_mask_OF_prepped_IAR.nii.gz,N58952,IAR,4,0.246112776,0
990,N58952_dwi_mask_OF_prepped_ILA.nii.gz,N58952,ILA,5,0.823387234,0
991,N58952_dwi_mask_OF_prepped_IPL.nii.gz,N58952,IPL,6,0.577822778,0
992,N58952_dwi_mask_OF_prepped_IRP.nii.gz,N58952,IRP,7,0.081925682,0
993,N58952_dwi_mask_OF_prepped_LAI.nii.gz,N58952,LAI,8,0.728567743,0
994,N58952_dwi_mask_OF_prepped_LIP.nii.gz,N58952,LIP,9,0.013506472,0
995,N58952_dwi_mask_OF_prepped_LPS.nii.gz,N58952,LPS,10,0.506786235,0
996,N58952_dwi_mask_OF_prepped_LSA.nii.gz,N58952,LSA,11,0.615192445,0
997,N58952_dwi_mask_OF_prepped_PIR.nii.gz,N58952,PIR,12,0.34876231,0
998,N58952_dwi_mask_OF_prepped_PLI.nii.gz,N58952,PLI,13,0.277356789,0
999,N58952_dwi_mask_OF_prepped_PRS.nii.gz,N58952,PRS,14,0.888427294,0
1000,N58952_dwi_mask_OF_prepped_PSL.nii.gz,N58952,PSL,15,0.319334135,0
1001,N58952_dwi_mask_OF_prepped_RAS.nii.gz,N58952,RAS,16,0.308284889,0
1002,N58952_dwi_mask_OF_prepped_RIA.nii.gz,N58952,RIA,17,0.760579063,0
1003,N58952_dwi_mask_OF_prepped_RPI.nii.gz,N58952,RPI,18,0.495723233,0
1004,N58952_dwi_mask_OF_prepped_RSP.nii.gz,N58952,RSP,19,0.348063143,0
1005,N58952_dwi_mask_OF_prepped_SAL.nii.gz,N58952,SAL,20,0.10584208,0
1006,N58952_dwi_mask_OF_prepped_SLP.nii.gz,N58952,SLP,21,0.160667103,0
1007,N58952_dwi_mask_OF_prepped_SPR.nii.gz,N58952,SPR,22,0.175483198,0
1008,N58952_dwi_mask_OF_prepped_SRA.nii.gz,N58952,SRA,23,0.292820243,0
1009,N58954_dwi_mask_OF_prepped_AIL.nii.gz,N58954,AIL,0,0.993296107,1
1010,N58954_dwi_mask_OF_prepped_ALS.nii.gz,N58954,ALS,1,0.172116219,1
1011,N58954_dwi_mask_OF_prepped_ARI.nii.gz,N58954,ARI,2,0.575787627,1
1012,N58954_dwi_mask_OF_prepped_ASR.nii.gz,N58954,ASR,3,0.727804166,1
1013,N58954_dwi_mask_OF_prepped_IAR.nii.gz,N58954,IAR,4,0.407711173,1
1014,N58954_dwi_mask_OF_prepped_ILA.nii.gz,N58954,ILA,5,0.601903943,1
1015,N58954_dwi_mask_OF_prepped_IPL.nii.gz,N58954,IPL,6,0.846576183,1
1016,N58954_dwi_mask_OF_prepped_IRP.nii.gz,N58954,IRP,7,0.390633963,1
1017,N58954_dwi_mask_OF_prepped_LAI.nii.gz,N58954,LAI,8,0.230551795,1
1018,N58954_dwi_mask_OF_prepped_LIP.nii.gz,N58954,LIP,9,0.048993546,1
1019,N58954_dwi_mask_OF_prepped_LPS.nii.gz,N58954,LPS,10,0.411992713,1
1020,N58954_dwi_mask_OF_prepped_LSA.nii.gz,N58954,LSA,11,0.017035819,1
1021,N58954_dwi_mask_OF_prepped_PIR.nii.gz,N58954,PIR,12,0.76144307,1
1022,N58954_dwi_mask_OF_prepped_PLI.nii.gz,N58954,PLI,13,0.888752996,1
1023,N58954_dwi_mask_OF_prepped_PRS.nii.gz,N58954,PRS,14,0.031454599,1
1024,N58954_dwi_mask_OF_prepped_PSL.nii.gz,N58954,PSL,15,0.698517813,1
1025,N58954_dwi_mask_OF_prepped_RAS.nii.gz,N58954,RAS,16,0.791117393,1
1026,N58954_dwi_mask_OF_prepped_RIA.nii.gz,N58954,RIA,17,0.830460973,1
1027,N58954_dwi_mask_OF_prepped_RPI.nii.gz,N58954,RPI,18,0.632646016,1
1028,N58954_dwi_mask_OF_prepped_RSP.nii.gz,N58954,RSP,19,0.53400414,1
1029,N58954_dwi_mask_OF_prepped_SAL.nii.gz,N58954,SAL,20,0.041604713,1
1030,N58954_dwi_mask_OF_prepped_SLP.nii.gz,N58954,SLP,21,0.03850624,1
1031,N58954_dwi_mask_OF_prepped_SPR.nii.gz,N58954,SPR,22,0.885057758,1
1032,N58954_dwi_mask_OF_prepped_SRA.nii.gz,N58954,SRA,23,0.838598026,1
1033,N58995_dwi_mask_OF_prepped_AIL.nii.gz,N58995,AIL,0,0.067194753,0
1034,N58995_dwi_mask_OF_prepped_ALS.nii.gz,N58995,ALS,1,0.874725124,0
1035,N58995_dwi_mask_OF_prepped_ARI.nii.gz,N58995,ARI,2,0.085535285,0
1036,N58995_dwi_mask_OF_prepped_ASR.nii.gz,N58995,ASR,3,0.666760257,0
1037,N58995_dwi_mask_OF_prepped_IAR.nii.gz,N58995,IAR,4,0.948244668,0
1038,N58995_dwi_mask_OF_prepped_ILA.nii.gz,N58995,ILA,5,0.351871006,0
1039,N58995_dwi_mask_OF_prepped_IPL.nii.gz,N58995,IPL,6,0.090997319,0
1040,N58995_dwi_mask_OF_prepped_IRP.nii.gz,N58995,IRP,7,0.824986433,0
1041,N58995_dwi_mask_OF_prepped_LAI.nii.gz,N58995,LAI,8,0.341703314,0
1042,N58995_dwi_mask_OF_prepped_LIP.nii.gz,N58995,LIP,9,0.190290398,0
1043,N58995_dwi_mask_OF_prepped_LPS.nii.gz,N58995,LPS,10,0.063440747,0
1044,N58995_dwi_mask_OF_prepped_LSA.nii.gz,N58995,LSA,11,0.355355133,0
1045,N58995_dwi_mask_OF_prepped_PIR.nii.gz,N58995,PIR,12,0.917567471,0
1046,N58995_dwi_mask_OF_prepped_PLI.nii.gz,N58995,PLI,13,0.3402275,0
1047,N58995_dwi_mask_OF_prepped_PRS.nii.gz,N58995,PRS,14,0.621135715,0
1048,N58995_dwi_mask_OF_prepped_PSL.nii.gz,N58995,PSL,15,0.066569484,0
1049,N58995_dwi_mask_OF_prepped_RAS.nii.gz,N58995,RAS,16,0.259469722,0
1050,N58995_dwi_mask_OF_prepped_RIA.nii.gz,N58995,RIA,17,0.003059474,0
1051,N58995_dwi_mask_OF_prepped_RPI.nii.gz,N58995,RPI,18,0.141744907,0
1052,N58995_dwi_mask_OF_prepped_RSP.nii.gz,N58995,RSP,19,0.647715143,0
1053,N58995_dwi_mask_OF_prepped_SAL.nii.gz,N58995,SAL,20,0.514155809,0
1054,N58995_dwi_mask_OF_prepped_SLP.nii.gz,N58995,SLP,21,0.620244001,0
1055,N58995_dwi_mask_OF_prepped_SPR.nii.gz,N58995,SPR,22,0.580658283,0
1056,N58995_dwi_mask_OF_prepped_SRA.nii.gz,N58995,SRA,23,0.30169965,0
1057,N58997_dwi_mask_OF_prepped_AIL.nii.gz,N58997,AIL,0,0.227651503,1
1058,N58997_dwi_mask_OF_prepped_ALS.nii.gz,N58997,ALS,1,0.681669804,1
1059,N58997_dwi_mask_OF_prepped_ARI.nii.gz,N58997,ARI,2,0.196312575,1
1060,N58997_dwi_mask_OF_prepped_ASR.nii.gz,N58997,ASR,3,0.093135351,1
1061,N58997_dwi_mask_OF_prepped_IAR.nii.gz,N58997,IAR,4,0.98078228,1
1062,N58997_dwi_mask_OF_prepped_ILA.nii.gz,N58997,ILA,5,0.151534027,1
1063,N58997_dwi_mask_OF_prepped_IPL.nii.gz,N58997,IPL,6,0.806870845,1
1064,N58997_dwi_mask_OF_prepped_IRP.nii.gz,N58997,IRP,7,0.599093162,1
1065,N58997_dwi_mask_OF_prepped_LAI.nii.gz,N58997,LAI,8,0.178079165,1
1066,N58997_dwi_mask_OF_prepped_LIP.nii.gz,N58997,LIP,9,0.926324703,1
1067,N58997_dwi_mask_OF_prepped_LPS.nii.gz,N58997,LPS,10,0.624626486,1
1068,N58997_dwi_mask_OF_prepped_LSA.nii.gz,N58997,LSA,11,0.873635539,1
1069,N58997_dwi_mask_OF_prepped_PIR.nii.gz,N58997,PIR,12,0.678959725,1
1070,N58997_dwi_mask_OF_prepped_PLI.nii.gz,N58997,PLI,13,0.448977996,1
1071,N58997_dwi_mask_OF_prepped_PRS.nii.gz,N58997,PRS,14,0.090844389,1
1072,N58997_dwi_mask_OF_prepped_PSL.nii.gz,N58997,PSL,15,0.018568264,1
1073,N58997_dwi_mask_OF_prepped_RAS.nii.gz,N58997,RAS,16,0.671410409,1
1074,N58997_dwi_mask_OF_prepped_RIA.nii.gz,N58997,RIA,17,0.628988728,1
1075,N58997_dwi_mask_OF_prepped_RPI.nii.gz,N58997,RPI,18,0.17085753,1
1076,N58997_dwi_mask_OF_prepped_RSP.nii.gz,N58997,RSP,19,0.403293235,1
1077,N58997_dwi_mask_OF_prepped_SAL.nii.gz,N58997,SAL,20,0.81406202,1
1078,N58997_dwi_mask_OF_prepped_SLP.nii.gz,N58997,SLP,21,0.521374743,1
1079,N58997_dwi_mask_OF_prepped_SPR.nii.gz,N58997,SPR,22,0.991833763,1
1080,N58997_dwi_mask_OF_prepped_SRA.nii.gz,N58997,SRA,23,0.430398716,1
1081,N58999_dwi_mask_OF_prepped_AIL.nii.gz,N58999,AIL,0,0.017731918,0
1082,N58999_dwi_mask_OF_prepped_ALS.nii.gz,N58999,ALS,1,0.870373945,0
1083,N58999_dwi_mask_OF_prepped_ARI.nii.gz,N58999,ARI,2,0.641923582,0
1084,N58999_dwi_mask_OF_prepped_ASR.nii.gz,N58999,ASR,3,0.4433195,0
1085,N58999_dwi_mask_OF_prepped_IAR.nii.gz,N58999,IAR,4,0.804640845,0
1086,N58999_dwi_mask_OF_prepped_ILA.nii.gz,N58999,ILA,5,0.82328294,0
1087,N58999_dwi_mask_OF_prepped_IPL.nii.gz,N58999,IPL,6,0.015253763,0
1088,N58999_dwi_mask_OF_prepped_IRP.nii.gz,N58999,IRP,7,0.798022349,0
1089,N58999_dwi_mask_OF_prepped_LAI.nii.gz,N58999,LAI,8,0.238220314,0
1090,N58999_dwi_mask_OF_prepped_LIP.nii.gz,N58999,LIP,9,0.868139794,0
1091,N58999_dwi_mask_OF_prepped_LPS.nii.gz,N58999,LPS,10,0.10083348,0
1092,N58999_dwi_mask_OF_prepped_LSA.nii.gz,N58999,LSA,11,0.650179273,0
1093,N58999_dwi_mask_OF_prepped_PIR.nii.gz,N58999,PIR,12,0.498869926,0
1094,N58999_dwi_mask_OF_prepped_PLI.nii.gz,N58999,PLI,13,0.757403081,0
1095,N58999_dwi_mask_OF_prepped_PRS.nii.gz,N58999,PRS,14,0.154787231,0
1096,N58999_dwi_mask_OF_prepped_PSL.nii.gz,N58999,PSL,15,0.741209163,0
1097,N58999_dwi_mask_OF_prepped_RAS.nii.gz,N58999,RAS,16,0.3574168,0
1098,N58999_dwi_mask_OF_prepped_RIA.nii.gz,N58999,RIA,17,0.415979925,0
1099,N58999_dwi_mask_OF_prepped_RPI.nii.gz,N58999,RPI,18,0.151367685,0
1100,N58999_dwi_mask_OF_prepped_RSP.nii.gz,N58999,RSP,19,0.838935542,0
1101,N58999_dwi_mask_OF_prepped_SAL.nii.gz,N58999,SAL,20,0.776867085,0
1102,N58999_dwi_mask_OF_prepped_SLP.nii.gz,N58999,SLP,21,0.791236717,0
1103,N58999_dwi_mask_OF_prepped_SPR.nii.gz,N58999,SPR,22,0.770523194,0
1104,N58999_dwi_mask_OF_prepped_SRA.nii.gz,N58999,SRA,23,0.188958468,0
1105,N59003_dwi_mask_OF_prepped_AIL.nii.gz,N59003,AIL,0,0.23934062,0
1106,N59003_dwi_mask_OF_prepped_ALS.nii.gz,N59003,ALS,1,0.678889326,0
1107,N59003_dwi_mask_OF_prepped_ARI.nii.gz,N59003,ARI,2,0.801081971,0
1108,N59003_dwi_mask_OF_prepped_ASR.nii.gz,N59003,ASR,3,0.247706119,0
1109,N59003_dwi_mask_OF_prepped_IAR.nii.gz,N59003,IAR,4,0.900722935,0
1110,N59003_dwi_mask_OF_prepped_ILA.nii.gz,N59003,ILA,5,0.567026366,0
1111,N59003_dwi_mask_OF_prepped_IPL.nii.gz,N59003,IPL,6,0.485071,0
1112,N59003_dwi_mask_OF_prepped_IRP.nii.gz,N59003,IRP,7,0.561289088,0
1113,N59003_dwi_mask_OF_prepped_LAI.nii.gz,N59003,LAI,8,0.865748744,0
1114,N59003_dwi_mask_OF_prepped_LIP.nii.gz,N59003,LIP,9,0.298708622,0
1115,N59003_dwi_mask_OF_prepped_LPS.nii.gz,N59003,LPS,10,0.916961912,0
1116,N59003_dwi_mask_OF_prepped_LSA.nii.gz,N59003,LSA,11,0.835654942,0
1117,N59003_dwi_mask_OF_prepped_PIR.nii.gz,N59003,PIR,12,0.838841965,0
1118,N59003_dwi_mask_OF_prepped_PLI.nii.gz,N59003,PLI,13,0.814046976,0
1119,N59003_dwi_mask_OF_prepped_PRS.nii.gz,N59003,PRS,14,0.983756184,0
1120,N59003_dwi_mask_OF_prepped_PSL.nii.gz,N59003,PSL,15,0.640159505,0
1121,N59003_dwi_mask_OF_prepped_RAS.nii.gz,N59003,RAS,16,0.987222562,0
1122,N59003_dwi_mask_OF_prepped_RIA.nii.gz,N59003,RIA,17,0.622799841,0
1123,N59003_dwi_mask_OF_prepped_RPI.nii.gz,N59003,RPI,18,0.098209242,0
1124,N59003_dwi_mask_OF_prepped_RSP.nii.gz,N59003,RSP,19,0.432156035,0
1125,N59003_dwi_mask_OF_prepped_SAL.nii.gz,N59003,SAL,20,0.330179408,0
1126,N59003_dwi_mask_OF_prepped_SLP.nii.gz,N59003,SLP,21,0.948818677,0
1127,N59003_dwi_mask_OF_prepped_SPR.nii.gz,N59003,SPR,22,0.843561235,0
1128,N59003_dwi_mask_OF_prepped_SRA.nii.gz,N59003,SRA,23,0.862340478,0
1129,N59005_dwi_mask_OF_prepped_AIL.nii.gz,N59005,AIL,0,0.158818832,0
1130,N59005_dwi_mask_OF_prepped_ALS.nii.gz,N59005,ALS,1,0.99270937,0
1131,N59005_dwi_mask_OF_prepped_ARI.nii.gz,N59005,ARI,2,0.061536168,0
1132,N59005_dwi_mask_OF_prepped_ASR.nii.gz,N59005,ASR,3,0.790706268,0
1133,N59005_dwi_mask_OF_prepped_IAR.nii.gz,N59005,IAR,4,0.541011277,0
1134,N59005_dwi_mask_OF_prepped_ILA.nii.gz,N59005,ILA,5,0.454272246,0
1135,N59005_dwi_mask_OF_prepped_IPL.nii.gz,N59005,IPL,6,0.951006791,0
1136,N59005_dwi_mask_OF_prepped_IRP.nii.gz,N59005,IRP,7,0.809561285,0
1137,N59005_dwi_mask_OF_prepped_LAI.nii.gz,N59005,LAI,8,0.598495222,0
1138,N59005_dwi_mask_OF_prepped_LIP.nii.gz,N59005,LIP,9,0.907124067,0
1139,N59005_dwi_mask_OF_prepped_LPS.nii.gz,N59005,LPS,10,0.746834335,0
1140,N59005_dwi_mask_OF_prepped_LSA.nii.gz,N59005,LSA,11,0.95988316,0
1141,N59005_dwi_mask_OF_prepped_PIR.nii.gz,N59005,PIR,12,0.433093518,0
1142,N59005_dwi_mask_OF_prepped_PLI.nii.gz,N59005,PLI,13,0.651166099,0
1143,N59005_dwi_mask_OF_prepped_PRS.nii.gz,N59005,PRS,14,0.81717288,0
1144,N59005_dwi_mask_OF_prepped_PSL.nii.gz,N59005,PSL,15,0.898534309,0
1145,N59005_dwi_mask_OF_prepped_RAS.nii.gz,N59005,RAS,16,0.57432382,0
1146,N59005_dwi_mask_OF_prepped_RIA.nii.gz,N59005,RIA,17,0.373462386,0
1147,N59005_dwi_mask_OF_prepped_RPI.nii.gz,N59005,RPI,18,0.102101503,0
1148,N59005_dwi_mask_OF_prepped_RSP.nii.gz,N59005,RSP,19,0.533492994,0
1149,N59005_dwi_mask_OF_prepped_SAL.nii.gz,N59005,SAL,20,0.602738505,0
1150,N59005_dwi_mask_OF_prepped_SLP.nii.gz,N59005,SLP,21,0.490738969,0
1151,N59005_dwi_mask_OF_prepped_SPR.nii.gz,N59005,SPR,22,0.644658544,0
1152,N59005_dwi_mask_OF_prepped_SRA.nii.gz,N59005,SRA,23,0.959172209,0
1153,N59010_dwi_mask_OF_prepped_AIL.nii.gz,N59010,AIL,0,0.131146683,1
1154,N59010_dwi_mask_OF_prepped_ALS.nii.gz,N59010,ALS,1,0.812702573,1
1155,N59010_dwi_mask_OF_prepped_ARI.nii.gz,N59010,ARI,2,0.63862837,1
1156,N59010_dwi_mask_OF_prepped_ASR.nii.gz,N59010,ASR,3,0.750087679,1
1157,N59010_dwi_mask_OF_prepped_IAR.nii.gz,N59010,IAR,4,0.963984472,1
1158,N59010_dwi_mask_OF_prepped_ILA.nii.gz,N59010,ILA,5,0.137175209,1
1159,N59010_dwi_mask_OF_prepped_IPL.nii.gz,N59010,IPL,6,0.413903595,1
1160,N59010_dwi_mask_OF_prepped_IRP.nii.gz,N59010,IRP,7,0.190734915,1
1161,N59010_dwi_mask_OF_prepped_LAI.nii.gz,N59010,LAI,8,0.476103085,1
1162,N59010_dwi_mask_OF_prepped_LIP.nii.gz,N59010,LIP,9,0.402646887,1
1163,N59010_dwi_mask_OF_prepped_LPS.nii.gz,N59010,LPS,10,0.128369126,1
1164,N59010_dwi_mask_OF_prepped_LSA.nii.gz,N59010,LSA,11,0.20594803,1
1165,N59010_dwi_mask_OF_prepped_PIR.nii.gz,N59010,PIR,12,0.407613032,1
1166,N59010_dwi_mask_OF_prepped_PLI.nii.gz,N59010,PLI,13,0.191189842,1
1167,N59010_dwi_mask_OF_prepped_PRS.nii.gz,N59010,PRS,14,0.126301646,1
1168,N59010_dwi_mask_OF_prepped_PSL.nii.gz,N59010,PSL,15,0.070111281,1
1169,N59010_dwi_mask_OF_prepped_RAS.nii.gz,N59010,RAS,16,0.082054515,1
1170,N59010_dwi_mask_OF_prepped_RIA.nii.gz,N59010,RIA,17,0.969767833,1
1171,N59010_dwi_mask_OF_prepped_RPI.nii.gz,N59010,RPI,18,0.976447579,1
1172,N59010_dwi_mask_OF_prepped_RSP.nii.gz,N59010,RSP,19,0.383463793,1
1173,N59010_dwi_mask_OF_prepped_SAL.nii.gz,N59010,SAL,20,0.295266467,1
1174,N59010_dwi_mask_OF_prepped_SLP.nii.gz,N59010,SLP,21,0.498580961,1
1175,N59010_dwi_mask_OF_prepped_SPR.nii.gz,N59010,SPR,22,0.646219922,1
1176,N59010_dwi_mask_OF_prepped_SRA.nii.gz,N59010,SRA,23,0.308982508,1
1177,N59022_dwi_mask_OF_prepped_AIL.nii.gz,N59022,AIL,0,0.847429,0
1178,N59022_dwi_mask_OF_prepped_ALS.nii.gz,N59022,ALS,1,0.200998946,0
1179,N59022_dwi_mask_OF_prepped_ARI.nii.gz,N59022,ARI,2,0.77357513,0
1180,N59022_dwi_mask_OF_prepped_ASR.nii.gz,N59022,ASR,3,0.983542827,0
1181,N59022_dwi_mask_OF_prepped_IAR.nii.gz,N59022,IAR,4,0.506702837,0
1182,N59022_dwi_mask_OF_prepped_ILA.nii.gz,N59022,ILA,5,0.799019312,0
1183,N59022_dwi_mask_OF_prepped_IPL.nii.gz,N59022,IPL,6,0.745368161,0
1184,N59022_dwi_mask_OF_prepped_IRP.nii.gz,N59022,IRP,7,0.726072955,0
1185,N59022_dwi_mask_OF_prepped_LAI.nii.gz,N59022,LAI,8,0.312163359,0
1186,N59022_dwi_mask_OF_prepped_LIP.nii.gz,N59022,LIP,9,0.63386024,0
1187,N59022_dwi_mask_OF_prepped_LPS.nii.gz,N59022,LPS,10,0.501173818,0
1188,N59022_dwi_mask_OF_prepped_LSA.nii.gz,N59022,LSA,11,0.185880266,0
1189,N59022_dwi_mask_OF_prepped_PIR.nii.gz,N59022,PIR,12,0.054200205,0
1190,N59022_dwi_mask_OF_prepped_PLI.nii.gz,N59022,PLI,13,0.405125615,0
1191,N59022_dwi_mask_OF_prepped_PRS.nii.gz,N59022,PRS,14,0.422748291,0
1192,N59022_dwi_mask_OF_prepped_PSL.nii.gz,N59022,PSL,15,0.943981904,0
1193,N59022_dwi_mask_OF_prepped_RAS.nii.gz,N59022,RAS,16,0.522877306,0
1194,N59022_dwi_mask_OF_prepped_RIA.nii.gz,N59022,RIA,17,0.740427689,0
1195,N59022_dwi_mask_OF_prepped_RPI.nii.gz,N59022,RPI,18,0.719714267,0
1196,N59022_dwi_mask_OF_prepped_RSP.nii.gz,N59022,RSP,19,0.047260008,0
1197,N59022_dwi_mask_OF_prepped_SAL.nii.gz,N59022,SAL,20,0.33973031,0
1198,N59022_dwi_mask_OF_prepped_SLP.nii.gz,N59022,SLP,21,0.137918935,0
1199,N59022_dwi_mask_OF_prepped_SPR.nii.gz,N59022,SPR,22,0.438275009,0
1200,N59022_dwi_mask_OF_prepped_SRA.nii.gz,N59022,SRA,23,0.310408679,0
1201,N59026_dwi_mask_OF_prepped_AIL.nii.gz,N59026,AIL,0,0.235685444,0
1202,N59026_dwi_mask_OF_prepped_ALS.nii.gz,N59026,ALS,1,0.344062922,0
1203,N59026_dwi_mask_OF_prepped_ARI.nii.gz,N59026,ARI,2,0.302265487,0
1204,N59026_dwi_mask_OF_prepped_ASR.nii.gz,N59026,ASR,3,0.546578372,0
1205,N59026_dwi_mask_OF_prepped_IAR.nii.gz,N59026,IAR,4,0.964532952,0
1206,N59026_dwi_mask_OF_prepped_ILA.nii.gz,N59026,ILA,5,0.296730551,0
1207,N59026_dwi_mask_OF_prepped_IPL.nii.gz,N59026,IPL,6,0.89117539,0
1208,N59026_dwi_mask_OF_prepped_IRP.nii.gz,N59026,IRP,7,0.357489716,0
1209,N59026_dwi_mask_OF_prepped_LAI.nii.gz,N59026,LAI,8,0.924069297,0
1210,N59026_dwi_mask_OF_prepped_LIP.nii.gz,N59026,LIP,9,0.483101267,0
1211,N59026_dwi_mask_OF_prepped_LPS.nii.gz,N59026,LPS,10,0.599695789,0
1212,N59026_dwi_mask_OF_prepped_LSA.nii.gz,N59026,LSA,11,0.828578183,0
1213,N59026_dwi_mask_OF_prepped_PIR.nii.gz,N59026,PIR,12,0.122689569,0
1214,N59026_dwi_mask_OF_prepped_PLI.nii.gz,N59026,PLI,13,0.414978036,0
1215,N59026_dwi_mask_OF_prepped_PRS.nii.gz,N59026,PRS,14,0.630912836,0
1216,N59026_dwi_mask_OF_prepped_PSL.nii.gz,N59026,PSL,15,0.944965829,0
1217,N59026_dwi_mask_OF_prepped_RAS.nii.gz,N59026,RAS,16,0.927520068,0
1218,N59026_dwi_mask_OF_prepped_RIA.nii.gz,N59026,RIA,17,0.394281625,0
1219,N59026_dwi_mask_OF_prepped_RPI.nii.gz,N59026,RPI,18,0.346047795,0
1220,N59026_dwi_mask_OF_prepped_RSP.nii.gz,N59026,RSP,19,0.557432554,0
1221,N59026_dwi_mask_OF_prepped_SAL.nii.gz,N59026,SAL,20,0.909911054,0
1222,N59026_dwi_mask_OF_prepped_SLP.nii.gz,N59026,SLP,21,0.390686468,0
1223,N59026_dwi_mask_OF_prepped_SPR.nii.gz,N59026,SPR,22,0.811615337,0
1224,N59026_dwi_mask_OF_prepped_SRA.nii.gz,N59026,SRA,23,0.05279001,0
1225,N59033_dwi_mask_OF_prepped_AIL.nii.gz,N59033,AIL,0,0.933579123,0
1226,N59033_dwi_mask_OF_prepped_ALS.nii.gz,N59033,ALS,1,0.036898873,0
1227,N59033_dwi_mask_OF_prepped_ARI.nii.gz,N59033,ARI,2,0.55953934,0
1228,N59033_dwi_mask_OF_prepped_ASR.nii.gz,N59033,ASR,3,0.180850558,0
1229,N59033_dwi_mask_OF_prepped_IAR.nii.gz,N59033,IAR,4,0.842529258,0
1230,N59033_dwi_mask_OF_prepped_ILA.nii.gz,N59033,ILA,5,0.511133618,0
1231,N59033_dwi_mask_OF_prepped_IPL.nii.gz,N59033,IPL,6,0.889964836,0
1232,N59033_dwi_mask_OF_prepped_IRP.nii.gz,N59033,IRP,7,0.710343396,0
1233,N59033_dwi_mask_OF_prepped_LAI.nii.gz,N59033,LAI,8,0.127315648,0
